Date,AMZNAdjCloseAMZN,AMZNVolumeAMZN,ACNAdjCloseACN,ACNVolumeACN,NVDAAdjCloseNVDA,NVDAVolumeNVDA,AAPLAdjCloseAAPL,AAPLVolumeAAPL,GOOGLAdjCloseGOOGL,GOOGLVolumeGOOGL
2024-08-28 00:00:00+00:00,170.8000030517578,29045000,336.02227783203125,1528000,125.59925842285156,448101100,226.49000549316406,38052200,162.6342010498047,16407400
2024-08-29 00:00:00+00:00,172.1199951171875,26407800,338.830810546875,1612600,117.57994079589844,453023300,229.7899932861328,51906300,161.56561279296875,19699800
2024-08-30 00:00:00+00:00,178.5,43429400,340.56378173828125,2004000,119.35979461669922,333751600,229.0,52990800,163.1634979248047,22123800
2024-09-03 00:00:00+00:00,176.25,37817500,340.4940490722656,2049300,107.99076080322266,477155100,222.77000427246094,50190600,157.15147399902344,38945300
2024-09-04 00:00:00+00:00,173.3300018310547,30309200,342.5954895019531,1478300,106.20091247558594,372470300,220.85000610351562,43840200,156.24267578125,19353800
2024-09-05 00:00:00+00:00,177.88999938964844,40170500,339.54791259765625,1195100,107.2008285522461,306850700,222.3800048828125,36615400,157.03163146972656,18688700
2024-09-06 00:00:00+00:00,171.38999938964844,41466500,338.4623107910156,1613400,102.82120513916016,413638100,220.82000732421875,48423000,150.72000122070312,37912100
2024-09-09 00:00:00+00:00,175.39999389648438,29037400,340.4243469238281,1569400,106.46089172363281,273912000,220.91000366210938,67180000,148.7100067138672,39260500
2024-09-10 00:00:00+00:00,179.5500030517578,36233800,346.29046630859375,1655700,108.09075164794922,268283700,220.11000061035156,51591000,148.66000366210938,31118800
2024-09-11 00:00:00+00:00,184.52000427246094,42564700,348.889892578125,2121700,116.9000015258789,441422400,222.66000366210938,44587100,151.16000366210938,29607700
2024-09-12 00:00:00+00:00,187.0,33622500,348.4715881347656,2182100,119.13999938964844,367100500,222.77000427246094,37498200,154.69000244140625,29695000
2024-09-13 00:00:00+00:00,186.49000549316406,26495400,348.162841796875,1812000,119.0999984741211,238358300,222.5,36766600,157.4600067138672,29591200
2024-09-16 00:00:00+00:00,184.88999938964844,26065500,352.6844177246094,2536400,116.77999877929688,248772300,216.32000732421875,59357400,158.05999755859375,18379800
2024-09-17 00:00:00+00:00,186.8800048828125,26091700,335.6736755371094,4528800,115.58999633789062,231925900,216.7899932861328,45519300,159.32000732421875,20715600
2024-09-18 00:00:00+00:00,186.42999267578125,34448100,334.8171691894531,2150800,113.37000274658203,310318900,220.69000244140625,59894900,159.80999755859375,23677300
2024-09-19 00:00:00+00:00,189.8699951171875,39543200,333.8809509277344,2645700,117.87000274658203,293506400,228.8699951171875,66781300,162.13999938964844,26587700
2024-09-20 00:00:00+00:00,191.60000610351562,100378600,334.85699462890625,5231000,116.0,382462400,228.1999969482422,318679900,163.58999633789062,40896400
2024-09-23 00:00:00+00:00,193.8800048828125,36993100,337.8348693847656,1998500,116.26000213623047,206228500,226.47000122070312,54146000,161.85000610351562,24150900
2024-09-24 00:00:00+00:00,193.9600067138672,43478900,338.24322509765625,2842900,120.87000274658203,354966800,227.3699951171875,43556100,162.2899932861328,23332100
2024-09-25 00:00:00+00:00,192.52999877929688,26391100,335.6836242675781,3552700,123.51000213623047,284692900,226.3699951171875,42308700,161.49000549316406,18869200
2024-09-26 00:00:00+00:00,191.16000366210938,36334900,354.3675842285156,4454800,124.04000091552734,302582900,227.52000427246094,36636700,162.72999572753906,20319300
2024-09-27 00:00:00+00:00,187.97000122070312,36002300,348.2823791503906,2575200,121.4000015258789,271009200,227.7899932861328,34026000,163.9499969482422,21101300
2024-09-30 00:00:00+00:00,186.3300018310547,41583900,352.0470275878906,2424900,121.44000244140625,226553700,233.0,54541900,165.85000610351562,20413900
2024-10-01 00:00:00+00:00,185.1300048828125,36044900,350.5531311035156,1827300,117.0,302094500,226.2100067138672,63285000,166.99000549316406,28338100
2024-10-02 00:00:00+00:00,184.75999450683594,23704100,354.84564208984375,2421300,118.8499984741211,221845900,226.77999877929688,32880600,165.86000061035156,17760200
2024-10-03 00:00:00+00:00,181.9600067138672,30204300,359.77557373046875,3646300,122.8499984741211,277118000,225.6699981689453,34044200,165.86000061035156,15073100
2024-10-04 00:00:00+00:00,186.50999450683594,40890300,360.7715148925781,2131400,124.91999816894531,243678100,226.8000030517578,37245100,167.05999755859375,19047400
2024-10-07 00:00:00+00:00,180.8000030517578,42364200,355.3535461425781,1536800,127.72000122070312,346250200,221.69000244140625,39505400,162.97999572753906,22463100
2024-10-08 00:00:00+00:00,182.72000122070312,26372100,358.9190673828125,2348300,132.88999938964844,285722500,225.77000427246094,31855700,164.3800048828125,23072700
2024-10-09 00:00:00+00:00,185.1699981689453,26343100,363.6000061035156,2046400,132.64999389648438,246191600,229.5399932861328,33591100,161.86000061035156,31181800
2024-10-10 00:00:00+00:00,186.64999389648438,27785000,361.07000732421875,2088000,134.80999755859375,242311300,229.0399932861328,28183500,162.0800018310547,14144100
2024-10-11 00:00:00+00:00,188.82000732421875,25751600,360.739990234375,1436500,134.8000030517578,170209500,227.5500030517578,31759200,163.24000549316406,15344300
2024-10-14 00:00:00+00:00,187.5399932861328,22614400,364.6000061035156,2256500,138.07000732421875,232347700,231.3000030517578,39882100,164.9600067138672,19016100
2024-10-15 00:00:00+00:00,187.69000244140625,32178900,368.6600036621094,2955900,131.60000610351562,377831000,233.85000610351562,64751400,165.4600067138672,20247200
2024-10-16 00:00:00+00:00,186.88999938964844,23456800,372.260009765625,2110700,135.72000122070312,264879700,231.77999877929688,34082200,165.16000366210938,16406000
2024-10-17 00:00:00+00:00,187.52999877929688,25039400,375.1499938964844,1906900,136.92999267578125,306435900,232.14999389648438,32993800,162.92999267578125,21453400
2024-10-18 00:00:00+00:00,188.99000549316406,37417700,376.8599853515625,1893300,138.0,176090200,235.0,46431500,163.4199981689453,19757700
2024-10-21 00:00:00+00:00,189.07000732421875,24639400,376.0299987792969,1785100,143.7100067138672,264554500,236.47999572753906,36254500,164.07000732421875,20946500
2024-10-22 00:00:00+00:00,189.6999969482422,29650600,371.7900085449219,1740200,143.58999633789062,226311600,235.86000061035156,38846600,165.13999938964844,16568100
2024-10-23 00:00:00+00:00,184.7100067138672,31937100,370.6300048828125,2211800,139.55999755859375,285930000,230.75999450683594,52287000,162.77999877929688,18280500
2024-10-24 00:00:00+00:00,186.3800048828125,21647400,364.2300109863281,2311800,140.41000366210938,172354900,230.57000732421875,31109500,162.72000122070312,22412500
2024-10-25 00:00:00+00:00,187.8300018310547,29362100,360.79998779296875,2129300,141.5399932861328,205122100,231.41000366210938,38802300,165.27000427246094,19828900
2024-10-28 00:00:00+00:00,188.38999938964844,27930800,361.32000732421875,2717700,140.52000427246094,173586700,233.39999389648438,36087100,166.72000122070312,32138600
2024-10-29 00:00:00+00:00,190.8300018310547,35690200,363.0400085449219,2642900,141.25,157593600,233.6699981689453,35417200,169.67999267578125,42169000
2024-10-30 00:00:00+00:00,192.72999572753906,37707600,346.57000732421875,3916800,139.33999633789062,179418100,230.10000610351562,47070900,174.4600067138672,68890800
2024-10-31 00:00:00+00:00,186.39999389648438,75146800,344.82000732421875,3078200,132.75999450683594,270039600,225.91000366210938,64370100,171.11000061035156,44769000
2024-11-01 00:00:00+00:00,197.92999267578125,99571700,345.6700134277344,2579800,135.39999389648438,202737100,222.91000366210938,65242200,171.2899932861328,31773700
