Date,AMZNAdjCloseAMZN,ACNAdjCloseACN,NVDAAdjCloseNVDA,AAPLAdjCloseAAPL,GOOGLAdjCloseGOOGL,AMZNVolumeAMZN,ACNVolumeACN,NVDAVolumeNVDA,AAPLVolumeAAPL,GOOGLVolumeGOOGL,AMZNpct_closeAMZN,ACNpct_closeACN,NVDApct_closeNVDA,AAPLpct_closeAAPL,GOOGLpct_closeGOOGL,AMZNMovingAvgAMZN,ACNMovingAvgACN,NVDAMovingAvgNVDA,AAPLMovingAvgAAPL,GOOGLMovingAvgGOOGL
2024-05-13 00:00:00+00:00,186.57000732421875,304.82696533203125,90.38385009765625,186.06463623046875,168.72222900390625,24898600,1695000,289680000,72044800,31327600,-0.48537893325044656,0.3525601804715839,0.5796911715426178,1.7645490359061267,0.290557801139113,183.19857134137834,303.59809439522877,87.41248485020229,176.62720707484655,166.03245108468192
2024-05-14 00:00:00+00:00,187.07000732421875,304.3708190917969,91.34068298339844,187.2133026123047,169.91925048828125,38698200,1813600,296507000,52393600,25127100,0.2679959159411549,-0.14964103970838138,1.0586325817149467,0.6173480383521834,0.709462820306439,183.9471435546875,303.13133457728793,88.2465591430664,177.95702035086495,166.83118656703405
2024-05-15 00:00:00+00:00,185.99000549316406,305.9276123046875,94.61412811279297,189.5006561279297,172.08389282226562,75459900,4230800,417735000,70400000,26948400,-0.5773249525686364,0.5114791284972275,3.583775621635654,1.2217900564266193,1.27392413029368,184.827144077846,303.0973358154297,89.10341480800084,179.3882293701172,168.00755964006697
2024-05-16 00:00:00+00:00,183.6300048828125,305.4120178222656,94.34317779541016,189.62051391601562,173.749755859375,38834500,2583100,323952000,52845200,27867900,-1.2688857146349708,-0.16853479767245938,-0.28637405722303777,0.06324927339831365,0.9680528547956202,185.1135733468192,303.0966273716518,89.57647868565151,180.87003653390067,168.16645050048828
2024-05-17 00:00:00+00:00,184.6999969482422,301.0390625,92.46348571777344,189.65048217773438,175.6251220703125,33175700,4232000,359691000,41282900,24479300,0.5826891232250109,-1.4318216268786377,-1.992398519491212,0.015804335248259527,1.0793489761535824,185.3807155064174,303.1270839146205,89.91370718819755,182.0547376360212,168.8725596836635
2024-05-20 00:00:00+00:00,183.5399932861328,303.1313171386719,94.76411437988281,190.81912231445312,176.48300170898438,30511800,2418000,318764000,44361300,22554400,-0.6280474722663021,0.6950110132873055,2.4881483152512596,0.6162073111016575,0.48847205260784676,185.99071502685547,303.46635001046315,90.5120359148298,183.54877362932478,169.88006482805525
2024-05-21 00:00:00+00:00,183.14999389648438,301.0886535644531,95.37001037597656,192.12762451171875,177.41070556640625,50839100,1866500,328946000,42309400,16989400,-0.21248741632045043,-0.6738543524634544,0.639372825946416,0.6857290723250031,0.5256618758964882,186.28714316231864,303.81907435825894,91.39367403302874,185.20966012137276,170.8768822806222
2024-05-22 00:00:00+00:00,183.1300048828125,304.5294494628906,94.93408203125,190.67929077148438,175.9443359375,28148800,2432400,548648000,34648500,17880000,-0.010914012742568868,1.1427849763528064,-0.4570916402420466,-0.7538394043621999,-0.8265395395529729,186.17357199532645,304.298581804548,92.04592187064034,186.50133405412947,171.57230377197266
2024-05-23 00:00:00+00:00,181.0500030517578,303.3594055175781,103.78160095214844,186.6639404296875,173.121337890625,33670200,2526100,835065000,51005900,21024900,-1.1358061353112014,-0.38421372625082606,9.31964446444644,-2.1058135498358777,-1.6044836179766597,185.80500030517578,304.45582144601,93.11788504464286,186.76876722063338,172.02190508161272
2024-05-24 00:00:00+00:00,180.75,298.46087646484375,106.4511489868164,189.76034545898438,174.5577850341797,27434100,2048200,429494000,36294600,16572500,-0.1657017656453985,-1.6147608953731685,2.5722748639220194,1.6588126352466093,0.8297343129719748,185.23714338030135,304.09671892438615,94.14121355329242,187.37635803222656,172.51283264160156
